Open Time,Open,High,Low,Close,Volume,Close Time
2019-07-01,0.00449000,0.00460000,0.00336520,0.00353770,3469655939.00000000,2019-07-01
2019-07-08,0.00353780,0.00358200,0.00290080,0.00291750,1561920497.00000000,2019-07-08
2019-07-15,0.00291750,0.00315280,0.00270630,0.00304680,1230313300.00000000,2019-07-15
2019-07-22,0.00305330,0.00308160,0.00272600,0.00279320,638327959.00000000,2019-07-22
2019-07-29,0.00278840,0.00306170,0.00274570,0.00292220,475917670.00000000,2019-07-29
2019-08-05,0.00291960,0.00319980,0.00280850,0.00288740,674028575.00000000,2019-08-05
2019-08-12,0.00288930,0.00289990,0.00251120,0.00269500,480294814.00000000,2019-08-12
2019-08-19,0.00269220,0.00281460,0.00255270,0.00262370,450239747.00000000,2019-08-19
2019-08-26,0.00261920,0.00270480,0.00233900,0.00246030,417330696.00000000,2019-08-26
2019-09-02,0.00246350,0.00261670,0.00240000,0.00245850,446150738.00000000,2019-09-02
2019-09-09,0.00244530,0.00248510,0.00232650,0.00242600,333340657.00000000,2019-09-09
2019-09-16,0.00242490,0.00281030,0.00239780,0.00256200,933952459.00000000,2019-09-16
2019-09-23,0.00256970,0.00257190,0.00193170,0.00218540,791531190.00000000,2019-09-23
2019-09-30,0.00220300,0.00250010,0.00212640,0.00226770,763838580.00000000,2019-09-30
2019-10-07,0.00226590,0.00263490,0.00222500,0.00243170,1001023355.00000000,2019-10-07
2019-10-14,0.00243120,0.00297400,0.00240670,0.00271510,2847026798.00000000,2019-10-14
2019-10-21,0.00270790,0.00295420,0.00210000,0.00264000,2673519209.00000000,2019-10-21
2019-10-28,0.00264000,0.00275000,0.00254270,0.00258610,890552470.00000000,2019-10-28
2019-11-04,0.00258030,0.00278490,0.00253500,0.00275650,1448058738.00000000,2019-11-04
2019-11-11,0.00276530,0.00276870,0.00257670,0.00262580,965122047.00000000,2019-11-11
2019-11-18,0.00261590,0.00262990,0.00217330,0.00223300,778935002.00000000,2019-11-18
2019-11-25,0.00223680,0.00237330,0.00208100,0.00226480,623707439.00000000,2019-11-25
2019-12-02,0.00227080,0.00227080,0.00210010,0.00219710,939120628.00000000,2019-12-02
2019-12-09,0.00219680,0.00229330,0.00204800,0.00213630,578624785.00000000,2019-12-09
2019-12-16,0.00213630,0.00218000,0.00190000,0.00208080,1085496291.00000000,2019-12-16
2019-12-23,0.00208480,0.00212610,0.00199010,0.00203290,683267786.00000000,2019-12-23
2019-12-30,0.00203910,0.00210350,0.00194850,0.00206960,730094875.00000000,2019-12-30
2020-01-06,0.00207220,0.00222630,0.00206420,0.00219630,882488682.00000000,2020-01-06
2020-01-13,0.00220260,0.00258330,0.00216520,0.00239820,1358546848.00000000,2020-01-13
2020-01-20,0.00239990,0.00242700,0.00219680,0.00228540,628108933.00000000,2020-01-20
2020-01-27,0.00229100,0.00250180,0.00225600,0.00244060,830911120.00000000,2020-01-27
2020-02-03,0.00243970,0.00489000,0.00239800,0.00322350,3789937829.00000000,2020-02-03
2020-02-10,0.00321550,0.00328190,0.00260230,0.00275220,3630715459.00000000,2020-02-10
2020-02-17,0.00274750,0.00299090,0.00252410,0.00267720,1387898824.00000000,2020-02-17
2020-02-24,0.00267440,0.00268220,0.00218620,0.00227940,1150570650.00000000,2020-02-24
2020-03-02,0.00226880,0.00253550,0.00215000,0.00216710,1053052324.00000000,2020-03-02
2020-03-09,0.00217140,0.00226410,0.00113450,0.00169320,2134581757.00000000,2020-03-09
2020-03-16,0.00169030,0.00193610,0.00134780,0.00172640,1400335008.00000000,2020-03-16
2020-03-23,0.00172220,0.00191600,0.00168430,0.00170990,1452228331.00000000,2020-03-23
2020-03-30,0.00172020,0.00195000,0.00170900,0.00185000,728097818.00000000,2020-03-30
2020-04-06,0.00184690,0.00204540,0.00184430,0.00196730,997342270.00000000,2020-04-06
2020-04-13,0.00196410,0.00209620,0.00185980,0.00203130,766081410.00000000,2020-04-13
2020-04-20,0.00203110,0.00244790,0.00193000,0.00240760,1635277442.00000000,2020-04-20
