Open Time,Open,High,Low,Close,Volume,Close Time
2019-04-22,0.00990000,0.01052000,0.00434000,0.00442000,3149336325.20000000,2019-04-22
2019-04-29,0.00442000,0.00516000,0.00343000,0.00372000,3198873734.30000000,2019-04-29
2019-05-06,0.00371000,0.00572000,0.00303000,0.00530000,3073203994.10000000,2019-05-06
2019-05-13,0.00529000,0.02069000,0.00516000,0.02018000,19678993578.60000000,2019-05-13
2019-05-20,0.02016000,0.04500000,0.01833000,0.02419000,28170811248.30000000,2019-05-20
2019-05-27,0.02417000,0.02540000,0.01824000,0.02012000,7171124682.60000000,2019-05-27
2019-06-03,0.02012000,0.02760000,0.01780000,0.02537000,7757853085.20000000,2019-06-03
2019-06-10,0.02537000,0.02735000,0.01900000,0.02240000,5291388226.00000000,2019-06-10
2019-06-17,0.02239000,0.02440000,0.02050000,0.02104000,6356613165.10000000,2019-06-17
2019-06-24,0.02104000,0.02690000,0.01639000,0.02217000,5233818956.50000000,2019-06-24
2019-07-01,0.02218000,0.02313000,0.01700000,0.01759000,2210582120.00000000,2019-07-01
2019-07-08,0.01761000,0.01778000,0.01409000,0.01431000,2209174756.60000000,2019-07-08
2019-07-15,0.01431000,0.01459000,0.01163000,0.01345000,1170674052.00000000,2019-07-15
2019-07-22,0.01346000,0.01360000,0.01109000,0.01179000,590516646.20000000,2019-07-22
2019-07-29,0.01173000,0.01196000,0.01013000,0.01022000,628117267.70000000,2019-07-29
2019-08-05,0.01022000,0.02063000,0.00951000,0.01603000,7870667877.60000000,2019-08-05
2019-08-12,0.01609000,0.01820000,0.01316000,0.01390000,3353485204.60000000,2019-08-12
2019-08-19,0.01393000,0.01736000,0.01355000,0.01373000,2394856554.30000000,2019-08-19
2019-08-26,0.01368000,0.01490000,0.01132000,0.01217000,907395465.90000000,2019-08-26
2019-09-02,0.01225000,0.01520000,0.01202000,0.01387000,1155189303.70000000,2019-09-02
2019-09-09,0.01387000,0.01464000,0.01250000,0.01283000,628099772.30000000,2019-09-09
2019-09-16,0.01283000,0.01486000,0.01234000,0.01252000,839612556.20000000,2019-09-16
2019-09-23,0.01252000,0.01348000,0.01000000,0.01087000,902088616.00000000,2019-09-23
2019-09-30,0.01087000,0.01112000,0.01001000,0.01016000,544604474.90000000,2019-09-30
2019-10-07,0.01013000,0.01766000,0.01003000,0.01494000,3104655659.50000000,2019-10-07
2019-10-14,0.01493000,0.01672000,0.01283000,0.01376000,1608124732.80000000,2019-10-14
2019-10-21,0.01380000,0.01533000,0.01259000,0.01402000,2038632597.90000000,2019-10-21
2019-10-28,0.01403000,0.01515000,0.01324000,0.01354000,952605889.10000000,2019-10-28
2019-11-04,0.01354000,0.01600000,0.01351000,0.01571000,1445571113.00000000,2019-11-04
2019-11-11,0.01572000,0.01593000,0.01356000,0.01432000,870360962.10000000,2019-11-11
2019-11-18,0.01430000,0.01770000,0.01215000,0.01515000,2108130097.40000000,2019-11-18
2019-11-25,0.01509000,0.02960000,0.01485000,0.02661000,4694371002.90000000,2019-11-25
2019-12-02,0.02661000,0.04270000,0.02484000,0.04150000,3613869675.00000000,2019-12-02
2019-12-09,0.04149000,0.04269000,0.01124000,0.01422000,11925972082.30000000,2019-12-09
2019-12-16,0.01421000,0.01998000,0.01126000,0.01614000,8686688934.00000000,2019-12-16
2019-12-23,0.01614000,0.01698000,0.01451000,0.01474000,3609674083.00000000,2019-12-23
2019-12-30,0.01473000,0.01578000,0.01366000,0.01483000,2325792713.40000000,2019-12-30
2020-01-06,0.01482000,0.01595000,0.01423000,0.01496000,1822749365.20000000,2020-01-06
2020-01-13,0.01497000,0.01926000,0.01476000,0.01643000,3543261784.00000000,2020-01-13
2020-01-20,0.01644000,0.01745000,0.01531000,0.01645000,1455221452.80000000,2020-01-20
2020-01-27,0.01648000,0.01970000,0.01647000,0.01903000,2110192078.90000000,2020-01-27
