Open Time,Open,High,Low,Close,Volume,Close Time
2020-08-10,0.00833300,0.09471000,0.00833300,0.06085200,1657700651.00000000,2020-08-10
2020-08-17,0.06085300,0.06519900,0.04020200,0.04361100,486106715.00000000,2020-08-17
2020-08-24,0.04365200,0.08250000,0.04206300,0.06665300,870671797.00000000,2020-08-24
2020-08-31,0.06690000,0.07846700,0.03325900,0.04094900,623648292.00000000,2020-08-31
2020-09-07,0.04089000,0.05845400,0.03351400,0.04352100,793662498.00000000,2020-09-07
2020-09-14,0.04363200,0.05085500,0.04040100,0.04296800,318572016.00000000,2020-09-14
2020-09-21,0.04293800,0.05100000,0.03620000,0.04324000,531276701.00000000,2020-09-21
2020-09-28,0.04315700,0.04888000,0.03913300,0.04860000,295781583.00000000,2020-09-28
2020-10-05,0.04839800,0.05452800,0.04253300,0.04888700,250071157.00000000,2020-10-05
2020-10-12,0.04861100,0.05049200,0.04073400,0.04248000,140317993.00000000,2020-10-12
2020-10-19,0.04262700,0.04389000,0.03653700,0.03930000,195013218.00000000,2020-10-19
2020-10-26,0.03930100,0.04146900,0.03304800,0.03559000,176166634.00000000,2020-10-26
2020-11-02,0.03553700,0.04100000,0.02880000,0.03810100,240229775.00000000,2020-11-02
2020-11-09,0.03799700,0.05569500,0.03600000,0.03756800,382359743.00000000,2020-11-09
2020-11-16,0.03772200,0.04999900,0.03391800,0.04509000,299326093.00000000,2020-11-16
2020-11-23,0.04508000,0.06169900,0.03700000,0.04557000,546038275.00000000,2020-11-23
2020-11-30,0.04556900,0.04950000,0.04106500,0.04324700,169837307.00000000,2020-11-30
2020-12-07,0.04323700,0.05620000,0.04049000,0.04830200,446768859.00000000,2020-12-07
2020-12-14,0.04830500,0.05580000,0.04700000,0.04969800,370590500.00000000,2020-12-14
2020-12-21,0.04968000,0.05114800,0.03556900,0.03931700,314672338.00000000,2020-12-21
2020-12-28,0.03947600,0.04165000,0.03401100,0.04092800,208930693.00000000,2020-12-28
2021-01-04,0.04093600,0.04772100,0.03610000,0.04238000,438599088.00000000,2021-01-04
2021-01-11,0.04235000,0.05300000,0.03455000,0.05104100,383561820.00000000,2021-01-11
2021-01-18,0.05115400,0.15880900,0.04795100,0.09525900,1575312235.00000000,2021-01-18
2021-01-25,0.09525600,0.10462300,0.07547900,0.08318800,502710290.00000000,2021-01-25
