Open Time,Open,High,Low,Close,Volume,Close Time
2019-09-25 12:00:00,0.03500000,0.03500000,0.03231000,0.03376000,159209.60000000,2019-09-25 12:00:00
2019-09-25 16:00:00,0.03405000,0.03688000,0.03278000,0.03614000,196711.80000000,2019-09-25 16:00:00
2019-09-25 20:00:00,0.03591000,0.03952000,0.03523000,0.03888000,610215.50000000,2019-09-25 20:00:00
2019-09-26 00:00:00,0.03933000,0.03985000,0.03618000,0.03772000,262986.60000000,2019-09-26 00:00:00
2019-09-26 04:00:00,0.03772000,0.03772000,0.03680000,0.03772000,109578.60000000,2019-09-26 04:00:00
2019-09-26 08:00:00,0.03772000,0.03890000,0.03725000,0.03771000,195575.60000000,2019-09-26 08:00:00
2019-09-26 12:00:00,0.03741000,0.04130000,0.03382000,0.03500000,1090514.80000000,2019-09-26 12:00:00
2019-09-26 16:00:00,0.03501000,0.03971000,0.03426000,0.03707000,603889.70000000,2019-09-26 16:00:00
2019-09-26 20:00:00,0.03707000,0.03885000,0.03611000,0.03725000,304765.40000000,2019-09-26 20:00:00
2019-09-27 00:00:00,0.03732000,0.03800000,0.03604000,0.03800000,49049.70000000,2019-09-27 00:00:00
2019-09-27 04:00:00,0.03799000,0.03837000,0.03712000,0.03834000,101808.80000000,2019-09-27 04:00:00
2019-09-27 08:00:00,0.03838000,0.03983000,0.03734000,0.03819000,620974.50000000,2019-09-27 08:00:00
2019-09-27 12:00:00,0.03861000,0.03999000,0.03729000,0.03800000,267780.20000000,2019-09-27 12:00:00
2019-09-27 16:00:00,0.03801000,0.03999000,0.03785000,0.03822000,571696.80000000,2019-09-27 16:00:00
2019-09-27 20:00:00,0.03860000,0.04086000,0.03790000,0.03871000,244695.50000000,2019-09-27 20:00:00
2019-09-28 00:00:00,0.03871000,0.03902000,0.03609000,0.03793000,302872.50000000,2019-09-28 00:00:00
2019-09-28 04:00:00,0.03792000,0.03917000,0.03717000,0.03886000,423651.80000000,2019-09-28 04:00:00
2019-09-28 08:00:00,0.03886000,0.04072000,0.03882000,0.03945000,138628.40000000,2019-09-28 08:00:00
2019-09-28 12:00:00,0.03898000,0.03944000,0.03813000,0.03876000,81857.80000000,2019-09-28 12:00:00
2019-09-28 16:00:00,0.03876000,0.03941000,0.03858000,0.03897000,22058.70000000,2019-09-28 16:00:00
2019-09-28 20:00:00,0.03898000,0.03898000,0.03814000,0.03876000,96254.60000000,2019-09-28 20:00:00
2019-09-29 00:00:00,0.03876000,0.03918000,0.03841000,0.03873000,76340.80000000,2019-09-29 00:00:00
2019-09-29 04:00:00,0.03843000,0.03843000,0.03747000,0.03793000,50764.60000000,2019-09-29 04:00:00
2019-09-29 08:00:00,0.03793000,0.03886000,0.03762000,0.03820000,376910.90000000,2019-09-29 08:00:00
2019-09-29 12:00:00,0.03824000,0.03824000,0.03743000,0.03821000,26481.10000000,2019-09-29 12:00:00
