Open Time,Open,High,Low,Close,Volume,Close Time
2020-08-10,2.85000000,4.13870000,2.84330000,3.38850000,8187688.49000000,2020-08-10
2020-08-17,3.38850000,3.70920000,2.74310000,3.25000000,9652951.03000000,2020-08-17
2020-08-24,3.26580000,4.71170000,3.00010000,4.43090000,12907851.82000000,2020-08-24
2020-08-31,4.41270000,4.94750000,2.09260000,3.09410000,17419598.03000000,2020-08-31
2020-09-07,3.07850000,3.88380000,2.38000000,3.26030000,20768444.34000000,2020-09-07
2020-09-14,3.26560000,3.53930000,2.36000000,2.86280000,21784849.67000000,2020-09-14
2020-09-21,2.86280000,3.27660000,2.46890000,3.15780000,17519195.44000000,2020-09-21
2020-09-28,3.15570000,3.21090000,2.42000000,2.52020000,8453746.68000000,2020-09-28
2020-10-05,2.51810000,2.68300000,2.01230000,2.42270000,11599981.78000000,2020-10-05
2020-10-12,2.42280000,2.70440000,2.10710000,2.21500000,8494533.99000000,2020-10-12
2020-10-19,2.21370000,2.21480000,1.76000000,1.79260000,11363839.24000000,2020-10-19
2020-10-26,1.79250000,1.86850000,1.31630000,1.60800000,12415495.45000000,2020-10-26
2020-11-02,1.60760000,2.49750000,1.27330000,2.15580000,23519422.82000000,2020-11-02
2020-11-09,2.15150000,2.32570000,1.82500000,2.04070000,14691581.95000000,2020-11-09
2020-11-16,2.03900000,2.51000000,1.98580000,2.15140000,15950422.78000000,2020-11-16
2020-11-23,2.16100000,2.49000000,1.72120000,1.91530000,20076252.86000000,2020-11-23
2020-11-30,1.91840000,2.22790000,1.79560000,1.85050000,12222320.62000000,2020-11-30
2020-12-07,1.85150000,1.89900000,1.43280000,1.57010000,11016590.41000000,2020-12-07
2020-12-14,1.56510000,1.80640000,1.52100000,1.56350000,14519422.07000000,2020-12-14
2020-12-21,1.56050000,1.62000000,1.03010000,1.30370000,13912383.89000000,2020-12-21
2020-12-28,1.30410000,2.38000000,1.28670000,2.17790000,29363801.01000000,2020-12-28
2021-01-04,2.17890000,3.80000000,1.86000000,3.44900000,99382756.33000000,2021-01-04
2021-01-11,3.44550000,3.98760000,2.57950000,3.82680000,49262931.16000000,2021-01-11
2021-01-18,3.82430000,4.17000000,2.52950000,3.62780000,31381409.78000000,2021-01-18
2021-01-25,3.62870000,4.80500000,3.43980000,4.25250000,30332723.44000000,2021-01-25
2021-02-01,4.25680000,7.14380000,4.10750000,6.69760000,31349616.82000000,2021-02-01
2021-02-08,6.69310000,9.93000000,6.45540000,8.71580000,30881627.57000000,2021-02-08
2021-02-15,8.72340000,11.85000000,7.51820000,11.07530000,27025531.09000000,2021-02-15
2021-02-22,11.07380000,18.20520000,9.10000000,13.08870000,80809231.34000000,2021-02-22
2021-03-01,13.08000000,15.54690000,11.90000000,13.81740000,23811858.40000000,2021-03-01
2021-03-08,13.81740000,16.50000000,12.99600000,14.46050000,18841797.78000000,2021-03-08
2021-03-15,14.46100000,14.97930000,13.03260000,14.33720000,11849108.36000000,2021-03-15
2021-03-22,14.33720000,19.38000000,12.30430000,18.06450000,25943984.75000000,2021-03-22
2021-03-29,18.06450000,25.53090000,17.64390000,23.77550000,25202238.55000000,2021-03-29
2021-04-05,23.77550000,29.00000000,21.75540000,27.85170000,26433735.85000000,2021-04-05
2021-04-12,27.85980000,32.99000000,21.10000000,32.33580000,27704451.37000000,2021-04-12
2021-04-19,32.33240000,48.64400000,28.81000000,47.40500000,76094917.11100000,2021-04-19
2021-04-26,47.39500000,49.99000000,40.51600000,46.89700000,44742599.46100000,2021-04-26
2021-05-03,46.92600000,49.00000000,41.42000000,44.33000000,21870407.41200000,2021-05-03
2021-05-10,44.33000000,52.60000000,37.43000000,46.85000000,40325178.22300000,2021-05-10
2021-05-17,46.85000000,58.38000000,19.11700000,24.53600000,116157346.44300000,2021-05-17
2021-05-24,24.53000000,37.25000000,24.49600000,28.58800000,56261951.11100000,2021-05-24
2021-05-31,28.57300000,43.40000000,27.48900000,42.20500000,45263969.32700000,2021-05-31
2021-06-07,42.20000000,44.20000000,33.60000000,38.70600000,54892499.20500000,2021-06-07
2021-06-14,38.71300000,41.75000000,31.30000000,35.25700000,26578696.05000000,2021-06-14
2021-06-21,35.24800000,35.49900000,20.18700000,31.89700000,62820486.07200000,2021-06-21
2021-06-28,31.88300000,36.00000000,30.96100000,34.28000000,29683180.20400000,2021-06-28
2021-07-05,34.27800000,38.10000000,31.02500000,32.18200000,22996117.22800000,2021-07-05
2021-07-12,32.17300000,32.69600000,25.97900000,26.67300000,17939135.09300000,2021-07-12
2021-07-19,26.67900000,29.54800000,22.10000000,28.24800000,21962003.33500000,2021-07-19
2021-07-26,28.24700000,37.00400000,26.89300000,34.16500000,28033799.36200000,2021-07-26
2021-08-02,34.17800000,40.50000000,32.32700000,37.65000000,23046903.68200000,2021-08-02
2021-08-09,37.65300000,54.80000000,36.35100000,53.53100000,19751751.65000000,2021-08-09
2021-08-16,53.51500000,82.00000000,52.26900000,72.77500000,66508608.06600000,2021-08-16
2021-08-23,72.75100000,97.82000000,66.03000000,94.23000000,41308022.28400000,2021-08-23
2021-08-30,94.23000000,150.60000000,93.58000000,142.00000000,67535274.78500000,2021-08-30
2021-09-06,141.98000000,216.00000000,128.01000000,174.29000000,85339840.57400000,2021-09-06
2021-09-13,174.31000000,175.00000000,134.00000000,152.76000000,48057676.90000000,2021-09-13
