Open Time,Side,Price,Take Profit,Stop Loss,Size,Return,Outcome,Close Price,Close Time,Balance
2019-06-03 00:00:00,Short,7628.13,5104.0096630931075,10152.250336906893,60.44188851429851,-19.99997147521101,-,10152.250336906893,2019-06-17 00:00:00,979.9971760458897
2019-07-01 00:00:00,Short,11406.24,7201.900536120424,15610.579463879576,53.1740269087931,19.599926738306095,+,7201.900536120424,2019-11-18 00:00:00,999.5954245230258
2020-02-24 00:00:00,Short,8531.88,5135.832265562383,11927.927734437615,50.22560857491491,19.991887297922545,+,5135.832265562383,2020-03-09 00:00:00,1019.5851925671511
2020-06-15 00:00:00,Short,9294.69,6553.728667339665,12035.651332660336,69.14893822529051,-20.39167706872008,-,12035.651332660336,2020-07-27 00:00:00,999.190837236137
2020-08-24 00:00:00,Short,11711.16,9536.33075848331,13885.98924151669,107.61013823085986,-19.983783665463502,-,13885.98924151669,2020-10-26 00:00:00,979.2037456447495
2020-12-07 00:00:00,Short,19174.99,16416.194088108932,21933.78591189107,136.11896371000563,-19.58404935730047,-,21933.78591189107,2020-12-14 00:00:00,959.6171407279969
2021-01-11 00:00:00,Short,35828.61,24635.22142757525,47021.99857242475,61.43224290302757,-19.192336641948877,-,47021.99857242475,2021-02-08 00:00:00,940.4241868249418
2021-02-22 00:00:00,Short,45135.66,23417.429337799447,66853.89066220056,39.08851233096373,-18.808480618816624,-,66853.89066220056,2021-10-18 00:00:00,921.6153944379039
