Open Time,Side,Price,Take Profit,Stop Loss,Size,Return,Return Perc,Outcome,Close Price,Close Time,Balance
2018-03-04 00:00:00,Long,11515.0,13526.76582933813,9503.23417066187,114.4765442585177,-15.62916835152218,-0.13652725501765206,-,9942.888658471737,2018-03-07 00:00:00,984.1647738688125
2018-03-08 00:00:00,Long,9271.64,11052.513079204662,7490.766920795337,102.47582032143671,-19.68329547737625,-0.19207746193819678,-,7490.766920795337,2018-03-18 00:00:00,964.2970219148576
2018-03-19 00:00:00,Short,8600.0,6956.517011817183,10243.482988182817,100.91926047421047,19.285940438297153,0.19110267304451364,+,6956.517011817183,2018-03-29 00:00:00,983.4013076843013
2018-03-30 00:00:00,Short,6840.23,5132.6256051942455,8547.834394805754,78.7851231505711,-11.64148808118633,-0.14776251677537605,-,7850.95960012243,2018-04-12 00:00:00,971.6180063814439
2018-04-13 00:00:00,Short,7877.41,6526.804937511306,9228.015062488694,113.33932638377507,-17.580957257893274,-0.15511789084013872,-,9099.337224483017,2018-04-24 00:00:00,953.8330383360599
2018-04-25 00:00:00,Long,8869.99,9940.493123560025,7799.486876439974,158.06566698422287,19.076660766721197,0.12068819959887502,+,9940.493123560025,2018-05-05 00:00:00,972.6251809022094
2018-05-06 00:00:00,Long,9659.01,10742.874303032495,8575.145696967506,173.35373666798577,-19.45250361804419,-0.11221277367271539,-,8575.145696967506,2018-05-11 00:00:00,952.8606405581629
2018-05-12 00:00:00,Short,8465.94,7443.187461779988,9488.692538220013,157.74805165219044,19.057212811163257,0.12080791243736819,+,7443.187461779988,2018-05-23 00:00:00,971.6339068763522
2018-05-24 00:00:00,Short,7575.01,6627.916221754351,8522.10377824565,155.42571876168373,19.432678137527045,0.12502871656217607,+,6627.916221754351,2018-06-10 00:00:00,990.7868187201083
2018-06-11 00:00:00,Short,6872.0,6207.1989295456,7536.8010704544,204.833816335186,19.815736374402167,0.09674055157951111,+,6207.1989295456,2018-06-13 00:00:00,1010.233854225107
2018-06-14 00:00:00,Short,6635.98,5898.782950878892,7373.177049121107,181.87516241290328,20.20467708450214,0.1110909088214714,+,5898.782950878892,2018-06-24 00:00:00,1030.111156017266
2018-06-25 00:00:00,Short,6252.0,5545.225678410739,6958.774321589261,182.24360310483038,-14.576481930944636,-0.07998350385203883,-,6752.056866082947,2018-07-04 00:00:00,1015.2066356007327
2018-07-05 00:00:00,Short,6529.2,5782.312822185035,7276.087177814965,177.49634381342815,-7.776371775922131,-0.04381144765492248,-,6815.25370402852,2018-07-17 00:00:00,1007.1107704059464
2018-07-24 00:00:00,Long,8397.24,9714.909024397568,7079.570975602432,128.36229264097798,-13.532135535937728,-0.10542142289236248,-,7511.991010831338,2018-08-01 00:00:00,993.3475827432549
2018-08-04 00:00:00,Short,7009.84,5899.021279912574,8120.658720087426,125.37072869763921,19.866951654865098,0.15846563118237025,+,5899.021279912574,2018-08-14 00:00:00,1012.9888670864642
2018-08-15 00:00:00,Short,6267.16,5242.415749984326,7291.904250015674,123.90532190158667,-16.712056549519737,-0.13487763312372889,-,7112.459707207709,2018-08-28 00:00:00,996.0537809575217
2018-08-29 00:00:00,Short,7031.22,6381.015154341049,7681.424845658951,215.4235949640291,19.921075619150432,0.09247397260488947,+,6381.015154341049,2018-09-06 00:00:00,1015.5870941057368
2018-09-07 00:00:00,Short,6395.54,5708.754990704352,7082.325009295648,189.14879608389742,-12.74191052336895,-0.06736448122946151,-,6826.37223428227,2018-09-22 00:00:00,1002.5047157494168
2018-09-23 00:00:00,Short,6708.0,6199.946576743755,7216.053423256245,264.728129972872,2.1297620476648302,0.008045091573317415,+,6654.033525726187,2018-10-15 00:00:00,1004.1579671631305
2018-10-16 00:00:00,Short,6759.27,6176.272122441534,7342.267877558467,232.84389477133394,20.08315934326261,0.08625160373212888,+,6176.272122441534,2018-11-14 00:00:00,1023.8220074958048
2018-11-15 00:00:00,Short,5753.4,5228.613486130528,6278.186513869471,224.4896689319832,20.476440149916098,0.09121328499139145,+,5228.613486130528,2018-11-19 00:00:00,1043.8943662416432
2018-11-20 00:00:00,Short,4558.86,3614.129045843737,5503.590954156262,100.74758849697272,20.877887324832866,0.20722964823580078,+,3614.129045843737,2018-12-06 00:00:00,1064.5909079071816
2018-12-07 00:00:00,Short,3403.55,2687.885806135213,4119.214193864787,101.2594570378092,-9.749275241070329,-0.09628014534415343,-,3731.2442886860936,2018-12-19 00:00:00,1054.6593656434432
2019-01-29 00:00:00,Short,3411.04,3134.1930676227553,3687.8869323772446,259.8898424984032,-15.080912155053932,-0.05802809378803095,-,3608.976149034725,2019-02-08 00:00:00,1039.110651771892
