Open Time,Side,Price,Take Profit,Stop Loss,Size,Return,Outcome,Close Price,Close Time,Balance
2019-06-03 00:00:00,Short,7628.13,5352.776663917775,9903.483336082225,67.05006979825257,-19.999968356562974,-,9903.483336082225,2019-06-17 00:00:00,979.9968672997345
2019-07-01 00:00:00,Short,11406.24,7580.49579701571,15231.98420298429,58.436104844382484,19.599918902583237,+,7580.49579701571,2019-10-21 00:00:00,999.5949418611725
2020-02-24 00:00:00,Short,8531.88,5465.354050432603,11598.405949567396,55.622709429669946,19.991875367395707,+,5465.354050432603,2020-03-09 00:00:00,1019.5844702457937
2020-06-15 00:00:00,Short,9294.69,6935.802051799743,11653.577948200258,80.34906098002033,-20.391658284284684,-,11653.577948200258,2020-07-27 00:00:00,999.18969989839
2020-08-24 00:00:00,Short,11711.16,9863.55904498716,13558.76095501284,126.66880707236598,19.983755060090985,+,9863.55904498716,2020-08-31 00:00:00,1019.1695611707994
2020-12-07 00:00:00,Short,19174.99,16888.298529314565,21461.68147068544,170.92438043595428,-20.38335913329393,-,21461.68147068544,2020-12-14 00:00:00,998.7829930252997
2021-01-11 00:00:00,Short,35828.61,25805.682636596342,45851.53736340366,71.40629685174942,-19.97565268571834,-,45851.53736340366,2021-02-08 00:00:00,978.8066228608159
2021-02-22 00:00:00,Short,45135.66,25379.21949061496,64892.10050938505,44.72372734775509,-19.57612889007188,-,64892.10050938505,2021-10-18 00:00:00,959.2301372563004
