Open Time,Side,Price,Take Profit,Stop Loss,Size,Return,Outcome,Close Price,Close Time,Balance
2019-06-03 00:00:00,Short,7628.13,4689.397995051993,10566.862004948007,51.91443103458466,-19.9999754996373,-,10566.862004948007,2019-06-17 00:00:00,979.9975744640927
2019-07-01 00:00:00,Short,11406.24,6570.90843462828,16241.57156537172,46.235040483293055,19.59993689673026,+,6570.90843462828,2019-11-25 00:00:00,999.5960521056633
2020-02-24 00:00:00,Short,8531.88,4586.629290778685,12477.130709221314,43.23392450120133,19.991902799694454,+,4586.629290778685,2020-03-09 00:00:00,1019.5861306634765
2020-06-15 00:00:00,Short,9294.69,5916.939693239536,12672.440306760465,56.11271498576498,-20.391700879809463,-,12672.440306760465,2020-10-19 00:00:00,999.1922564376604
2020-12-07 00:00:00,Short,19174.99,15629.353352766215,22720.62664723379,108.07368848817218,-19.983824838506457,-,22720.62664723379,2020-12-14 00:00:00,979.2064025744788
2021-01-11 00:00:00,Short,35828.61,22684.452745873416,48972.767254126586,53.38281280274484,-19.584122687672053,-,48972.767254126586,2021-02-08 00:00:00,959.6217435050545
